0,1,2,3,4,5
CA,Belvedere,2023,Police,p23,"$1,702,188.00"
CA,Belvedere,2024,General Fund,,
CA,Belvedere,2024,Police,,
CA,Belvedere,2025,General Fund,,
CA,Belvedere,2025,Police,,
CA,Beverly Hills,2018,General Fund,gf18,"$217,217,334.00"
CA,Beverly Hills,2018,Police,p18,"$73,734,918.00"
CA,Beverly Hills,2019,General Fund,gf19,"$236,592,991.00"
CA,Beverly Hills,2019,Police,p19,"$79,328,612.00"
CA,Beverly Hills,2020,General Fund,gf20,"$255,196,555.00"
CA,Beverly Hills,2020,Police,p20,"$85,621,672.00"
CA,Beverly Hills,2021,General Fund,gf21,"$231,086,127.00"
CA,Beverly Hills,2021,Police,p21,"$80,692,072.00"
CA,Beverly Hills,2022,General Fund,gf22,"$267,634,088.00"
CA,Beverly Hills,2022,Police,p22,"$88,202,576.00"
CA,Beverly Hills,2023,General Fund,gf23,"$296,825,921.00"
CA,Beverly Hills,2023,Police,p23,"$107,432,232.00"
CA,Beverly Hills,2024,General Fund,,
CA,Beverly Hills,2024,Police,,
CA,Beverly Hills,2025,General Fund,,
CA,Beverly Hills,2025,Police,,
CA,Burbank,2018,General Fund,gf18,"$167,134,984.00"
CA,Burbank,2018,Police,p18,"$56,115,107.00"
CA,Burbank,2019,General Fund,gf19,"$171,153,978.00"
CA,Burbank,2019,Police,p19,"$58,223,684.00"
CA,Burbank,2020,General Fund,gf20,"$197,525,256.00"
CA,Burbank,2020,Police,p20,"$61,215,850.00"
CA,Burbank,2021,General Fund,gf21,"$199,000,904.00"
CA,Burbank,2021,Police,p21,"$61,792,888.00"
CA,Burbank,2022,General Fund,gf22,"$203,984,849.00"
CA,Burbank,2022,Police,p22,"$61,721,360.00"
CA,Burbank,2023,General Fund,gf23,"$219,630,830.00"
CA,Burbank,2023,Police,p23,"$62,464,593.00"
CA,Burbank,2024,General Fund,,
CA,Burbank,2024,Police,,
CA,Burbank,2025,General Fund,,
CA,Burbank,2025,Police,,
CA,Chico,2018,General Fund,gf18,"$45,710,758.00"
CA,Chico,2018,Police,p18,"$23,696,085.00"
CA,Chico,2019,General Fund,gf19,"$49,401,270.00"
CA,Chico,2019,Police,p19,"$25,112,352.00"
CA,Chico,2020,General Fund,gf20,"$50,536,351.00"
CA,Chico,2020,Police,p20,"$26,060,106.00"
CA,Chico,2021,General Fund,gf21,"$52,537,093.00"
CA,Chico,2021,Police,p21,"$26,428,983.00"
CA,Chico,2022,General Fund,gf22,"$54,936,481.00"
CA,Chico,2022,Police,p22,"$27,827,874.00"
CA,Chico,2023,General Fund,gf23,"$59,507,123.00"
CA,Chico,2023,Police,p23,"$31,341,026.00"
CA,Chico,2024,General Fund,,
CA,Chico,2024,Police,,
CA,Chico,2025,General Fund,,
CA,Chico,2025,Police,,
CA,Chino,2018,General Fund,gf18,"$82,087,821.00"
CA,Chino,2018,Police,p18,"$37,429,760.00"
CA,Chino,2019,General Fund,gf19,"$86,854,425.00"
CA,Chino,2019,Police,p19,"$39,214,926.00"
CA,Chino,2020,General Fund,gf20,"$93,986,806.00"
CA,Chino,2020,Police,p20,"$41,012,522.00"
CA,Chino,2021,General Fund,gf21,"$100,442,044.00"
CA,Chino,2021,Police,p21,"$43,578,529.00"
CA,Chino,2022,General Fund,gf22,"$98,856,093.00"
CA,Chino,2022,Police,p22,"$44,660,353.00"
CA,Chino,2023,General Fund,gf23,"$109,044,168.00"
CA,Chino,2023,Police,p23,"$47,375,851.00"
CA,Chino,2024,General Fund,,
CA,Chino,2024,Police,,
CA,Chino,2025,General Fund,,
CA,Chino,2025,Police,,
CA,Davis,2018,General Fund,gf18,"$63,965,402.00"
CA,Davis,2018,Police,p18,"$18,849,889.00"
CA,Davis,2018,Police,p18,"$9,006,676.00"
CA,Davis,2019,General Fund,gf19,"$61,597,348.00"
CA,Davis,2019,Police,p19,"$19,369,755.00"
CA,Davis,2020,General Fund,gf20,"$68,479,998.00"
CA,Davis,2020,Police,p20,"$19,945,541.00"
CA,Davis,2021,General Fund,gf21,"$64,849,933.00"
CA,Davis,2021,Police,p21,"$19,707,888.00"
CA,Davis,2022,General Fund,gf22,"$72,909,800.00"
CA,Davis,2022,Police,p22,"$22,667,732.00"
CA,Davis,2023,General Fund,gf23,"$82,246,002.00"
CA,Davis,2023,Police,p23,"$23,917,516.00"
CA,Davis,2024,General Fund,,
CA,Davis,2024,Police,,
CA,Davis,2025,General Fund,,
CA,Davis,2025,Police,,
CA,El Centro,2018,General Fund,gf18,"$31,427,801.00"
CA,El Centro,2019,General Fund,gf19,"$29,702,470.00"
CA,El Centro,2019,Police,p19,"$8,566,721.00"
CA,El Centro,2020,General Fund,gf20,"$30,325,244.00"
CA,El Centro,2020,Police,p20,"$8,828,460.00"
CA,El Centro,2021,General Fund,gf21,"$29,898,673.00"
CA,El Centro,2021,Police,p21,"$9,380,260.00"
CA,El Centro,2022,General Fund,gf22,"$30,692,535.00"
CA,El Centro,2022,Police,p22,"$9,825,240.00"
CA,El Centro,2023,General Fund,gf23,"$36,019,648.00"
CA,El Centro,2023,Police,p23,"$11,229,496.00"
CA,El Centro,2024,General Fund,,
CA,El Centro,2024,Police,,
CA,El Centro,2025,General Fund,,
CA,El Centro,2025,Police,,
CA,Eureka,2018,General Fund,gf18,"$28,387,292.00"
CA,Eureka,2018,Police,p18,"$13,097,766.00"
CA,Eureka,2019,General Fund,gf19,"$29,657,935.00"
CA,Eureka,2019,Police,p19,"$13,652,573.00"
CA,Eureka,2020,General Fund,gf20,"$30,835,889.00"
CA,Eureka,2020,Police,p20,"$14,204,924.00"
CA,Eureka,2021,General Fund,gf21,"$26,802,063.00"
CA,Eureka,2021,Police,p21,"$13,114,809.00"
CA,Eureka,2022,General Fund,gf22,"$34,909,156.00"
CA,Eureka,2022,Police,p22,"$14,323,437.00"
CA,Eureka,2023,General Fund,gf23,"$40,050,944.00"
CA,Eureka,2023,Police,p23,"$15,568,015.00"
CA,Eureka,2024,General Fund,,"$41,457,757.00"
CA,Eureka,2024,Police,,"$16,085,838.00"
CA,Eureka,2025,General Fund,,
CA,Eureka,2025,Police,,
CA,Fontana,2018,General Fund,gf18,"$90,375,340.00"
CA,Fontana,2018,Police,p18,"$54,669,710.00"
CA,Fontana,2019,General Fund,gf19,"$97,800,310.00"
CA,Fontana,2019,Police,p19,"$58,997,150.00"
CA,Fontana,2020,General Fund,gf20,"$101,977,600.00"
CA,Fontana,2020,Police,p20,"$60,908,820.00"
CA,Fontana,2021,General Fund,gf21,"$105,893,340.00"
CA,Fontana,2021,Police,p21,"$65,371,040.00"
CA,Fontana,2022,General Fund,gf22,"$110,031,890.00"
CA,Fontana,2022,Police,p22,"$67,298,140.00"
CA,Fontana,2023,General Fund,gf23,"$113,617,710.00"
CA,Fontana,2023,Police,p23,"$68,883,630.00"
CA,Fontana,2024,General Fund,,
CA,Fontana,2024,Police,,
CA,Fontana,2025,General Fund,,
CA,Fontana,2025,Police,,
CA,Fremont,2018,General Fund,gf18,"$190,778,000.00"
CA,Fremont,2018,Police,p18,"$77,619,000.00"
CA,Fremont,2019,General Fund,gf19,"$205,667,000.00"
CA,Fremont,2019,Police,p19,"$85,041,000.00"
CA,Fremont,2020,General Fund,gf20,"$219,950,000.00"
CA,Fremont,2020,Police,p20,"$92,767,000.00"
CA,Fremont,2021,General Fund,gf21,"$213,409,000.00"
CA,Fremont,2021,Police,p21,"$95,318,000.00"
CA,Fremont,2022,General Fund,gf22,"$219,222,000.00"
CA,Fremont,2022,Police,p22,"$100,989,000.00"
CA,Fremont,2023,General Fund,gf23,"$249,819,000.00"
CA,Fremont,2023,Police,p23,"$106,001,000.00"
CA,Fremont,2024,General Fund,,
CA,Fremont,2024,Police,,
CA,Fremont,2025,General Fund,,
CA,Fremont,2025,Police,,
CA,Fresno,2018,General Fund,gf18,"$418,728,300.00"
CA,Fresno,2018,Police,p18,"$178,857,700.00"
CA,Fresno,2019,General Fund,gf19,"$436,817,200.00"
CA,Fresno,2019,Police,p19,"$180,875,300.00"
CA,Fresno,2020,General Fund,gf20,"$485,101,400.00"
CA,Fresno,2020,Police,p20,"$201,764,000.00"
CA,Fresno,2021,General Fund,gf21,"$582,102,700.00"
CA,Fresno,2021,Police,p21,"$210,274,600.00"
CA,Fresno,2022,General Fund,gf22,"$554,932,900.00"
CA,Fresno,2022,Police,p22,"$207,022,900.00"
CA,Fresno,2023,General Fund,gf23,"$748,528,400.00"
CA,Fresno,2023,Police,p23,"$234,300,000.00"
CA,Fresno,2024,General Fund,,"$773,824,400.00"
CA,Fresno,2024,Police,,"$261,905,400.00"
CA,Fresno,2025,General Fund,,
CA,Fresno,2025,Police,,
CA,Huntington Beach,2018,General Fund,gf18,"$224,048,543.00"
CA,Huntington Beach,2018,Police,p18,"$75,761,418.00"
CA,Huntington Beach,2019,General Fund,gf19,"$228,371,521.00"
CA,Huntington Beach,2019,Police,p19,"$76,906,975.00"
CA,Huntington Beach,2020,General Fund,gf20,"$231,621,416.00"
CA,Huntington Beach,2020,Police,p20,"$78,574,391.00"
CA,Huntington Beach,2021,General Fund,gf21,"$216,908,281.00"
CA,Huntington Beach,2021,Police,p21,"$80,550,112.00"
CA,Huntington Beach,2022,General Fund,gf22,"$227,980,486.00"
CA,Huntington Beach,2022,Police,p22,"$77,556,549.00"
CA,Huntington Beach,2023,General Fund,gf23,"$268,647,187.00"
CA,Huntington Beach,2023,Police,p23,"$80,301,451.00"
CA,Huntington Beach,2024,General Fund,,
CA,Huntington Beach,2024,Police,,
CA,Huntington Beach,2025,General Fund,,
CA,Huntington Beach,2025,Police,,
CA,La Mesa,2018,General Fund,gf18,"$48,094,770.00"
CA,La Mesa,2018,Police,p18,"$18,081,585.00"
CA,La Mesa,2019,General Fund,gf19,"$49,074,190.00"
CA,La Mesa,2019,Police,p19,"$18,624,965.00"
CA,La Mesa,2020,General Fund,gf20,"$51,835,740.00"
CA,La Mesa,2020,Police,p20,"$20,106,830.00"
CA,La Mesa,2021,General Fund,gf21,"$53,163,070.00"
CA,La Mesa,2021,Police,p21,"$20,632,780.00"
CA,La Mesa,2022,General Fund,gf22,"$58,995,590.00"
CA,La Mesa,2022,Police,p22,"$22,495,300.00"
CA,La Mesa,2023,General Fund,gf23,"$60,265,690.00"
CA,La Mesa,2023,Police,p23,"$23,332,720.00"
CA,La Mesa,2024,General Fund,,
CA,La Mesa,2024,Police,,
CA,La Mesa,2025,General Fund,,
CA,La Mesa,2025,Police,,
CA,Los Angeles,2018,General Fund,gf18,"$4,009,675,906.00"
CA,Los Angeles,2018,Police,p18,"$1,578,265,278.00"
CA,Los Angeles,2019,General Fund,gf19,"$4,149,569,601.00"
CA,Los Angeles,2019,Police,p19,"$1,609,385,210.00"
CA,Los Angeles,2020,General Fund,gf20,"$4,489,728,470.00"
CA,Los Angeles,2020,Police,p20,"$1,733,838,124.00"
CA,Los Angeles,2021,General Fund,gf21,"$4,524,684,946.00"
CA,Los Angeles,2021,Police,p21,"$1,857,330,549.00"
CA,Los Angeles,2022,General Fund,gf22,"$4,640,768,971.00"
CA,Los Angeles,2022,Police,p22,"$1,760,908,714.00"
CA,Los Angeles,2023,General Fund,gf23,"$4,919,948,805.00"
CA,Los Angeles,2023,Police,p23,"$1,876,830,890.00"
CA,Los Angeles,2024,General Fund,,"$5,155,505,269.00"
CA,Los Angeles,2024,Police,,"$1,855,678,740.00"
CA,Los Angeles,2025,General Fund,,
CA,Los Angeles,2025,Police,,
CA,Madera,2018,General Fund,gf18,"$31,460,375.00"
CA,Madera,2018,Police,p18,"$11,072,282.00"
CA,Madera,2019,General Fund,gf19,"$31,217,880.00"
CA,Madera,2019,Police,p19,"$11,111,172.00"
CA,Madera,2020,General Fund,gf20,"$40,827,419.00"
CA,Madera,2020,Police,p20,"$16,422,677.00"
CA,Madera,2021,General Fund,gf21,"$46,447,137.00"
CA,Madera,2021,Police,p21,"$15,708,842.00"
CA,Madera,2022,General Fund,gf22,"$42,991,341.00"
CA,Madera,2022,Police,p22,"$16,762,464.00"
CA,Madera,2023,General Fund,gf23,"$50,103,925.00"
CA,Madera,2023,Police,p23,"$18,436,485.00"
CA,Madera,2024,General Fund,,
CA,Madera,2024,Police,,
CA,Madera,2025,General Fund,,
CA,Madera,2025,Police,,
CA,Manhattan Beach,2018,General Fund,gf18,"$70,400,265.00"
CA,Manhattan Beach,2018,Police,p18,"$28,048,875.00"
CA,Manhattan Beach,2019,General Fund,gf19,"$75,689,871.00"
CA,Manhattan Beach,2019,Police,p19,"$28,803,042.00"
CA,Manhattan Beach,2020,General Fund,gf20,"$74,625,671.00"
CA,Manhattan Beach,2020,Police,p20,"$28,661,161.00"
CA,Manhattan Beach,2021,General Fund,gf21,"$73,124,188.00"
CA,Manhattan Beach,2021,Police,p21,"$29,573,506.00"
CA,Manhattan Beach,2022,General Fund,gf22,"$77,698,292.00"
CA,Manhattan Beach,2022,Police,p22,"$30,667,807.00"
CA,Manhattan Beach,2023,General Fund,gf23,"$85,275,151.00"
CA,Manhattan Beach,2023,Police,p23,"$33,631,799.00"
CA,Manhattan Beach,2024,General Fund,,
CA,Manhattan Beach,2024,Police,,
CA,Manhattan Beach,2025,General Fund,,
CA,Manhattan Beach,2025,Police,,
CA,Modesto,2018,General Fund,gf18,"$128,786,514.00"
CA,Modesto,2018,Police,p18,"$60,803,714.00"
CA,Modesto,2019,General Fund,gf19,"$136,056,909.00"
CA,Modesto,2019,Police,p19,"$65,755,656.00"
CA,Modesto,2020,General Fund,gf20,"$145,464,518.00"
CA,Modesto,2020,Police,p20,"$69,535,702.00"
CA,Modesto,2021,General Fund,gf21,"$140,345,773.00"
CA,Modesto,2021,Police,p21,"$70,045,083.00"
CA,Modesto,2022,General Fund,gf22,"$151,840,548.00"
CA,Modesto,2022,Police,p22,"$71,403,336.00"
CA,Modesto,2023,General Fund,gf23,"$169,891,683.00"
CA,Modesto,2023,Police,p23,"$75,284,661.00"
CA,Modesto,2024,General Fund,,
CA,Modesto,2024,Police,,
CA,Modesto,2025,General Fund,,
CA,Modesto,2025,Police,,
CA,Montclair,2018,General Fund,gf18,"$28,853,787.00"
CA,Montclair,2018,Police,p18,"$8,677,181.00"
CA,Montclair,2019,General Fund,gf19,"$30,013,635.00"
CA,Montclair,2019,Police,p19,"$9,061,210.00"
CA,Montclair,2020,General Fund,gf20,"$30,786,656.00"
CA,Montclair,2020,Police,p20,"$9,010,788.00"
CA,Montclair,2021,General Fund,gf21,"$28,730,780.00"
CA,Montclair,2021,Police,p21,"$8,631,131.00"
CA,Montclair,2022,General Fund,gf22,"$32,064,243.00"
CA,Montclair,2022,Police,p22,"$9,557,121.00"
CA,Montclair,2023,General Fund,gf23,"$32,591,823.00"
CA,Montclair,2023,Police,p23,"$10,252,121.00"
CA,Montclair,2024,General Fund,,
CA,Montclair,2024,Police,,
CA,Montclair,2025,General Fund,,
CA,Montclair,2025,Police,,
CA,Mountain View,2018,General Fund,gf18,"$125,687,548.00"
CA,Mountain View,2018,Police,p18,"$37,283,718.00"
CA,Mountain View,2019,General Fund,gf19,"$133,938,549.00"
CA,Mountain View,2019,Police,p19,"$39,239,658.00"
CA,Mountain View,2020,General Fund,gf20,"$145,415,078.00"
CA,Mountain View,2020,Police,p20,"$42,652,270.00"
CA,Mountain View,2021,General Fund,gf21,"$144,021,218.00"
CA,Mountain View,2021,Police,p21,"$44,839,765.00"
CA,Mountain View,2022,General Fund,gf22,"$150,804,360.00"
CA,Mountain View,2022,Police,p22,"$45,518,725.00"
CA,Mountain View,2023,General Fund,gf23,"$160,079,484.00"
CA,Mountain View,2023,Police,p23,"$47,682,903.00"
CA,Mountain View,2024,General Fund,,
CA,Mountain View,2024,Police,,
CA,Mountain View,2025,General Fund,,
CA,Mountain View,2025,Police,,
CA,Napa,2018,General Fund,gf18,"$90,410,569.00"
CA,Napa,2018,Police,p18,"$28,285,010.00"
CA,Napa,2019,General Fund,gf19,"$95,990,653.00"
CA,Napa,2019,Police,p19,"$29,918,060.00"
CA,Napa,2020,General Fund,gf20,"$97,927,400.00"
CA,Napa,2020,Police,p20,"$30,928,200.00"
CA,Napa,2021,General Fund,gf21,"$90,625,200.00"
CA,Napa,2021,Police,p21,"$30,104,900.00"
CA,Napa,2022,General Fund,gf22,"$99,736,300.00"
CA,Napa,2022,Police,p22,"$32,769,000.00"
CA,Napa,2023,General Fund,gf23,"$110,821,000.00"
CA,Napa,2023,Police,p23,"$34,335,000.00"
CA,Napa,2024,General Fund,,
CA,Napa,2024,Police,,
CA,Napa,2025,General Fund,,
CA,Napa,2025,Police,,
CA,Oakland,2018,General Fund,gf18,"$584,072,049.00"
CA,Oakland,2018,Police,p18,"$244,595,061.00"
CA,Oakland,2019,General Fund,gf19,"$595,954,802.00"
CA,Oakland,2019,Police,p19,"$258,290,831.00"
CA,Oakland,2020,General Fund,gf20,"$655,127,232.00"
CA,Oakland,2020,Police,p20,"$290,928,503.00"
CA,Oakland,2021,General Fund,gf21,"$684,546,119.00"
CA,Oakland,2021,Police,p21,"$301,809,379.00"
CA,Oakland,2022,General Fund,gf22,"$760,238,332.00"
CA,Oakland,2022,Police,p22,"$319,062,906.00"
CA,Oakland,2023,General Fund,gf23,"$872,069,302.00"
CA,Oakland,2023,Police,p23,"$329,672,283.00"
CA,Oakland,2024,General Fund,,"$834,121,344.00"
CA,Oakland,2024,Police,,"$325,390,238.00"
CA,Oakland,2025,General Fund,,
CA,Oakland,2025,Police,,
CA,Orange,2018,General Fund,gf18,"$107,750,188.00"
CA,Orange,2018,Police,p18,"$43,790,290.00"
CA,Orange,2019,General Fund,gf19,"$111,631,193.00"
CA,Orange,2019,Police,p19,"$46,084,562.00"
CA,Orange,2020,General Fund,gf20,"$116,130,315.00"
CA,Orange,2020,Police,p20,"$49,487,891.00"
CA,Orange,2021,General Fund,gf21,"$115,841,932.00"
CA,Orange,2021,Police,p21,"$50,663,587.00"
CA,Orange,2022,General Fund,gf22,"$109,997,916.00"
CA,Orange,2022,Police,p22,"$42,694,844.00"
CA,Orange,2023,General Fund,gf23,"$130,323,637.00"
CA,Orange,2023,Police,p23,"$56,927,304.00"
CA,Orange,2024,General Fund,,
CA,Orange,2024,Police,,
CA,Orange,2025,General Fund,,
CA,Orange,2025,Police,,
CA,Pasadena,2018,General Fund,gf18,"$236,747,000.00"
CA,Pasadena,2018,Police,p18,"$71,623,000.00"
CA,Pasadena,2019,General Fund,gf19,"$246,060,000.00"
CA,Pasadena,2019,Police,p19,"$77,258,000.00"
CA,Pasadena,2020,General Fund,gf20,"$274,407,000.00"
CA,Pasadena,2020,Police,p20,"$80,791,000.00"
CA,Pasadena,2021,General Fund,gf21,"$269,612,000.00"
CA,Pasadena,2021,Police,p21,"$82,981,000.00"
CA,Pasadena,2022,General Fund,gf22,"$286,693,000.00"
CA,Pasadena,2022,Police,p22,"$84,605,000.00"
CA,Pasadena,2023,General Fund,gf23,"$295,943,000.00"
CA,Pasadena,2023,Police,p23,"$89,472,000.00"
CA,Pasadena,2024,General Fund,,
CA,Pasadena,2024,Police,,
CA,Pasadena,2025,General Fund,,
CA,Pasadena,2025,Police,,
CA,Pomona,2018,General Fund,gf18,"$94,590,121.00"
CA,Pomona,2018,Police,p18,"$51,753,804.00"
CA,Pomona,2019,General Fund,gf19,"$107,394,313.00"
CA,Pomona,2019,Police,p19,"$56,920,760.00"
CA,Pomona,2020,General Fund,gf20,"$113,763,884.00"
CA,Pomona,2020,Police,p20,"$60,248,828.00"
CA,Pomona,2021,General Fund,gf21,"$113,089,533.00"
CA,Pomona,2021,Police,p21,"$61,572,267.00"
CA,Pomona,2022,General Fund,gf22,"$121,075,368.00"
CA,Pomona,2022,Police,p22,"$57,964,989.00"
CA,Pomona,2023,General Fund,gf23,"$141,487,751.00"
CA,Pomona,2023,Police,p23,"$72,976,866.00"
CA,Pomona,2024,General Fund,,
CA,Pomona,2024,Police,,
CA,Pomona,2025,General Fund,,
CA,Pomona,2025,Police,,
CA,Redding,2018,General Fund,gf18,"$74,895,190.00"
CA,Redding,2018,Police,p18,"$28,785,590.00"
CA,Redding,2019,General Fund,gf19,"$78,126,310.00"
CA,Redding,2019,Police,p19,"$29,809,200.00"
CA,Redding,2020,General Fund,gf20,"$80,983,310.00"
CA,Redding,2020,Police,p20,"$30,546,960.00"
CA,Redding,2021,General Fund,gf21,"$83,147,490.00"
CA,Redding,2021,Police,p21,"$31,648,140.00"
CA,Redding,2022,General Fund,gf22,"$96,539,570.00"
CA,Redding,2022,Police,p22,"$36,653,900.00"
CA,Redding,2023,General Fund,gf23,"$96,017,300.00"
CA,Redding,2023,Police,p23,"$38,400,910.00"
CA,Redding,2024,General Fund,,"$109,186,810.00"
CA,Redding,2024,Police,,"$42,346,280.00"
CA,Redding,2025,General Fund,,
CA,Redding,2025,Police,,
CA,Redondo Beach,2018,General Fund,gf18,"$88,951,852.00"
CA,Redondo Beach,2018,Police,p18,"$37,568,290.00"
CA,Redondo Beach,2019,General Fund,gf19,"$91,303,392.00"
CA,Redondo Beach,2019,Police,p19,"$39,165,934.00"
CA,Redondo Beach,2020,General Fund,gf20,"$95,908,569.00"
CA,Redondo Beach,2020,Police,p20,"$40,451,725.00"
CA,Redondo Beach,2021,General Fund,gf21,"$91,059,196.00"
CA,Redondo Beach,2021,Police,p21,"$40,491,201.00"
CA,Redondo Beach,2022,General Fund,gf22,"$100,707,093.00"
CA,Redondo Beach,2022,Police,p22,"$37,929,026.00"
CA,Redondo Beach,2023,General Fund,gf23,"$101,971,794.00"
CA,Redondo Beach,2023,Police,p23,"$49,684,903.00"
CA,Redondo Beach,2024,General Fund,,
CA,Redondo Beach,2024,Police,,
CA,Redondo Beach,2025,General Fund,,
CA,Redondo Beach,2025,Police,,
CA,Riverside,2018,General Fund,gf18,"$290,538,357.00"
CA,Riverside,2018,Police,p18,"$103,114,760.00"
CA,Riverside,2019,General Fund,gf19,"$293,285,202.00"
CA,Riverside,2019,Police,p19,"$109,078,873.00"
CA,Riverside,2020,General Fund,gf20,"$308,484,655.00"
CA,Riverside,2020,Police,p20,"$113,915,643.00"
CA,Riverside,2021,General Fund,gf21,"$294,476,037.00"
CA,Riverside,2021,Police,p21,"$115,798,177.00"
CA,Riverside,2022,General Fund,gf22,"$310,499,437.00"
CA,Riverside,2022,Police,p22,"$108,748,734.00"
CA,Riverside,2023,General Fund,gf23,"$327,320,985.00"
CA,Riverside,2023,Police,p23,"$114,401,976.00"
CA,Riverside,2024,General Fund,,
CA,Riverside,2024,Police,,
CA,Riverside,2025,General Fund,,
CA,Riverside,2025,Police,,
CA,Sacramento,2018,General Fund,gf18,"$459,194,000.00"
CA,Sacramento,2018,Police,p18,"$131,119,219.00"
CA,Sacramento,2019,General Fund,gf19,"$487,853,000.00"
CA,Sacramento,2019,Police,p19,"$146,698,802.00"
CA,Sacramento,2020,General Fund,gf20,"$493,480,000.00"
CA,Sacramento,2020,Police,p20,"$149,763,423.00"
CA,Sacramento,2021,General Fund,gf21,"$527,390,000.00"
CA,Sacramento,2021,Police,p21,"$156,942,626.00"
CA,Sacramento,2022,General Fund,gf22,"$549,673,000.00"
CA,Sacramento,2022,Police,p22,"$205,080,406.00"
CA,Sacramento,2023,General Fund,gf23,"$580,939,000.00"
CA,Sacramento,2023,Police,p23,"$215,358,739.00"
CA,Sacramento,2024,General Fund,,"$616,729,000.00"
CA,Sacramento,2024,Police,,"$216,860,930.00"
CA,Sacramento,2025,General Fund,,
CA,Sacramento,2025,Police,,
CA,Salinas,2018,General Fund,gf18,"$113,285,292.00"
CA,Salinas,2018,Police,p18,"$51,137,704.00"
CA,Salinas,2019,General Fund,gf19,"$113,484,033.00"
CA,Salinas,2019,Police,p19,"$51,247,420.00"
CA,Salinas,2020,General Fund,gf20,"$117,972,113.00"
CA,Salinas,2020,Police,p20,"$52,247,657.00"
CA,Salinas,2021,General Fund,gf21,"$116,765,183.00"
CA,Salinas,2021,Police,p21,"$52,694,683.00"
CA,Salinas,2022,General Fund,gf22,"$121,887,182.00"
CA,Salinas,2022,Police,p22,"$53,028,645.00"
CA,Salinas,2023,General Fund,gf23,"$133,738,207.00"
CA,Salinas,2023,Police,p23,"$57,452,491.00"
CA,Salinas,2024,General Fund,,
CA,Salinas,2024,Police,,
CA,Salinas,2025,General Fund,,
CA,Salinas,2025,Police,,
CA,San Bernadino,2018,General Fund,gf18,"$123,520,272.00"
CA,San Bernadino,2018,Police,p18,"$75,750,496.00"
CA,San Bernadino,2019,General Fund,gf19,"$126,191,823.00"
CA,San Bernadino,2019,Police,p19,"$81,101,386.00"
CA,San Bernadino,2020,General Fund,gf20,"$126,827,000.00"
CA,San Bernadino,2020,Police,p20,"$80,164,900.00"
CA,San Bernadino,2021,General Fund,gf21,"$130,745,112.00"
CA,San Bernadino,2021,Police,p21,"$83,886,461.00"
CA,San Bernadino,2022,General Fund,gf22,"$153,404,684.00"
CA,San Bernadino,2022,Police,p22,"$92,622,058.00"
CA,San Bernadino,2023,General Fund,gf23,"$156,702,089.00"
CA,San Bernadino,2023,Police,p23,"$50,945,650.00"
CA,San Bernadino,2024,General Fund,,
CA,San Bernadino,2024,Police,,
CA,San Bernadino,2025,General Fund,,
CA,San Bernadino,2025,Police,,
CA,San Diego,2018,General Fund,gf18,"$1,433,823,658.00"
CA,San Diego,2018,Police,p18,"$469,041,315.00"
CA,San Diego,2019,General Fund,gf19,"$1,459,227,163.00"
CA,San Diego,2019,Police,p19,"$473,822,363.00"
CA,San Diego,2020,General Fund,gf20,"$1,589,984,689.00"
CA,San Diego,2020,Police,p20,"$539,262,929.00"
CA,San Diego,2021,General Fund,gf21,"$1,620,936,801.00"
CA,San Diego,2021,Police,p21,"$568,243,558.00"
CA,San Diego,2022,General Fund,gf22,"$1,743,548,431.00"
CA,San Diego,2022,Police,p22,"$593,292,386.00"
CA,San Diego,2023,General Fund,gf23,"$1,955,008,750.00"
CA,San Diego,2023,Police,p23,"$584,706,166.00"
CA,San Diego,2024,General Fund,,"$2,081,833,190.00"
CA,San Diego,2024,Police,,"$622,908,762.00"
CA,San Diego,2025,General Fund,,
CA,San Diego,2025,Police,,
CA,San Francisco,2018,General Fund,gf18,"$3,209,847,171.00"
CA,San Francisco,2018,Police,p18,"$459,970,004.00"
CA,San Francisco,2019,General Fund,gf19,"$3,471,344,429.00"
CA,San Francisco,2019,Police,p19,"$484,543,050.00"
CA,San Francisco,2020,General Fund,gf20,"$3,940,607,804.00"
CA,San Francisco,2020,Police,p20,"$530,514,921.00"
CA,San Francisco,2021,General Fund,gf21,"$3,921,650,293.00"
CA,San Francisco,2021,Police,p21,"$508,912,230.00"
CA,San Francisco,2022,General Fund,gf22,"$4,315,198,038.00"
CA,San Francisco,2022,Police,p22,"$521,558,334.00"
CA,San Francisco,2023,General Fund,gf23,"$4,571,086,415.00"
CA,San Francisco,2023,Police,p23,"$571,297,271.00"
CA,San Francisco,2024,General Fund,,"$6,896,704,755.00"
CA,San Francisco,2024,Police,,"$631,738,094.00"
CA,San Francisco,2025,General Fund,,
CA,San Francisco,2025,Police,,
CA,San Jose,2018,General Fund,gf18,"$1,316,410,518.00"
CA,San Jose,2018,Police,p18,"$382,040,803.00"
CA,San Jose,2019,General Fund,gf19,"$1,373,674,973.00"
